route_id,bus_route,distance_km,travel_time _minutes,bus_type,bus_type_num,fare_lkr,traffic_level,traffic_level_num,direction,direction_num,time_slot,time_slot_num,age_group,age_group_num,fuel_cost_lkr_per_l,distance_per_litre_km_per_l,est_fuel_cost_per_trip_lkr,frequency_per_day,passenger_count
51,Colombo - Ratnapura,85,130,Normal,1,165,Low,1,Down,2,21:00-23:59,7,Senior,4,277.85,4.02,5868.79,20,56
87,Badulla - Colombo,250,360,Semi-Luxury,3,576,High,3,Down,2,09:00-11:59,3,Child,1,279.84,3.53,19828.99,8,44
25,Colombo - Gampaha,37,70,Normal,1,53,Medium,2,Up,1,06:00-08:59,2,Senior,4,289.81,3.96,2704.4,45,75
24,Monaragala - Wellawaya,35,60,Normal,1,92,Medium,2,Down,2,12:00-14:59,4,Adult,3,292.48,5.57,1836.93,18,59
9,Sigiriya - Dambulla,20,30,Semi-Luxury,3,74,Medium,2,Up,1,06:00-08:59,2,Youth,2,276.89,6.66,831.12,30,43
5,Colombo - Maharagama,16,45,Semi-Luxury,3,45,Low,1,Down,2,06:00-08:59,2,Adult,3,258.66,6.5,636.55,80,45
68,Colombo - Galle,135,210,Normal,1,360,Low,1,Up,1,06:00-08:59,2,Adult,3,292.82,4.03,9797.52,30,66
5,Colombo - Maharagama,16,45,Luxury,4,35,Medium,2,Up,1,06:00-08:59,2,Senior,4,274.09,7.09,618.25,80,25
74,Nuwara Eliya - Colombo,180,300,Normal,1,631,High,3,Down,2,09:00-11:59,3,Adult,3,281.24,3.5,14483.54,6,56
61,Trincomalee - Batticaloa,120,150,Normal,1,154,Medium,2,Up,1,15:00-17:59,5,Child,1,263.82,4.03,7855.81,14,67
26,Colombo - Negombo,40,90,Normal,1,115,Medium,2,Up,1,06:00-08:59,2,Adult,3,258.93,5.37,1926.89,40,60
8,Ella - Bandarawela,20,35,Normal,1,37,Low,1,Up,1,09:00-11:59,3,Adult,3,286.67,6.53,877.4,20,54
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,6,Low,1,Down,2,21:00-23:59,7,Adult,3,268.77,8,167.98,150,42
1,Kandy - Peradeniya,5,15,Normal,1,7,Low,1,Down,2,12:00-14:59,4,Youth,2,279.33,7.71,181.15,150,61
14,Kurunegala - Pothuhera,25,45,Semi-Luxury,3,44,Medium,2,Up,1,18:00-20:59,6,Child,1,286.47,6.15,1164.12,22,40
25,Colombo - Gampaha,37,70,Expressway,2,130,Low,1,Up,1,15:00-17:59,5,Adult,3,281.69,5.19,2007.23,45,49
28,Negombo - Colombo,40,90,Normal,1,59,Medium,2,Down,2,09:00-11:59,3,Senior,4,261.38,5.62,1859.02,40,63
3,Colombo - Dehiwala,12,30,Luxury,4,30,Low,1,Up,1,18:00-20:59,6,Youth,2,267.78,6.97,460.91,100,32
39,Matara - Hambantota,70,90,Luxury,4,231,Medium,2,Down,2,12:00-14:59,4,Senior,4,279.92,5.09,3852.21,15,26
80,Jaffna - Anuradhapura,210,360,Normal,1,675,High,3,Down,2,15:00-17:59,5,Adult,3,270.02,3.74,15150.7,8,69
63,Batticaloa - Trincomalee,120,150,Luxury,4,304,Medium,2,Up,1,00:00-05:59,1,Child,1,273.39,4.75,6900.76,14,28
40,Hambantota - Matara,70,90,Normal,1,194,High,3,Down,2,00:00-05:59,1,Youth,2,276.33,4.74,4082.3,15,55
29,Chilaw - Negombo,40,60,Normal,1,57,Medium,2,Up,1,18:00-20:59,6,Senior,4,275.84,5.7,1937.23,20,55
1,Kandy - Peradeniya,5,15,Normal,1,6,High,3,Up,1,18:00-20:59,6,Youth,2,277.27,7.62,182,150,45
3,Colombo - Dehiwala,12,30,Normal,1,19,High,3,Up,1,06:00-08:59,2,Adult,3,267.71,7.46,430.46,100,69
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,High,3,Up,1,18:00-20:59,6,Adult,3,278.33,8.63,161.21,150,43
28,Negombo - Colombo,40,90,Luxury,4,106,High,3,Down,2,00:00-05:59,1,Child,1,281.25,5.17,2174.33,40,32
88,Colombo - Trincomalee,300,420,Semi-Luxury,3,1341,Low,1,Down,2,09:00-11:59,3,Adult,3,279.32,3.93,21320.51,8,42
35,Colombo - Avissawella,48,110,Normal,1,120,Medium,2,Down,2,00:00-05:59,1,Youth,2,270.97,5.36,2425.17,30,63
67,Negombo - Kurunegala,130,180,Normal,1,411,Medium,2,Down,2,12:00-14:59,4,Youth,2,278.06,4.04,8954.64,12,64
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,00:00-05:59,1,Adult,3,282.14,8.44,167.11,150,43
16,Colombo - Panadura,27,60,Normal,1,59,Medium,2,Down,2,15:00-17:59,5,Adult,3,275.93,5.57,1337.7,50,72
24,Monaragala - Wellawaya,35,60,Semi-Luxury,3,140,High,3,Down,2,18:00-20:59,6,Youth,2,266.51,5.83,1598.87,18,45
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,147,Low,1,Down,2,15:00-17:59,5,Youth,2,269.8,5.38,3006.36,20,73
5,Colombo - Maharagama,16,45,Normal,1,16,High,3,Down,2,18:00-20:59,6,Child,1,266.09,7.04,604.92,80,49
30,Kandy - Nawalapitiya,40,80,Expressway,2,130,Medium,2,Up,1,12:00-14:59,4,Adult,3,281.8,5.49,2052.24,22,44
3,Colombo - Dehiwala,12,30,Luxury,4,31,High,3,Down,2,21:00-23:59,7,Adult,3,281.3,6.53,517.03,100,24
12,Habarana - Sigiriya,23,35,Expressway,2,68,High,3,Up,1,15:00-17:59,5,Adult,3,278.39,6.07,1055.36,30,55
43,Kandy - Nuwara Eliya,75,120,Normal,1,201,Medium,2,Up,1,18:00-20:59,6,Adult,3,281.52,3.66,5772.98,14,59
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,29,Low,1,Up,1,18:00-20:59,6,Youth,2,268.79,7.59,424.85,100,38
60,Colombo - Kandy,120,180,Normal,1,340,Low,1,Up,1,18:00-20:59,6,Adult,3,275.64,3.81,8688.37,20,58
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,85,Low,1,Up,1,18:00-20:59,6,Adult,3,266.15,6.74,987.7,30,34
6,Colombo - Moratuwa,18,50,Normal,1,38,Medium,2,Down,2,21:00-23:59,7,Adult,3,274.8,6.81,725.87,60,55
29,Chilaw - Negombo,40,60,Normal,1,88,Medium,2,Down,2,18:00-20:59,6,Youth,2,272.27,5.7,1909.47,20,67
87,Badulla - Colombo,250,360,Expressway,2,874,Medium,2,Down,2,18:00-20:59,6,Adult,3,285.59,3.03,23584.1,8,43
12,Habarana - Sigiriya,23,35,Luxury,4,45,Medium,2,Down,2,21:00-23:59,7,Child,1,285.73,5.68,1157.17,30,26
39,Matara - Hambantota,70,90,Normal,1,200,High,3,Up,1,00:00-05:59,1,Youth,2,281.25,4.48,4397.74,15,59
2,Galle - Unawatuna,8,25,Semi-Luxury,3,7,Low,1,Up,1,12:00-14:59,4,Adult,3,271.55,8.57,253.42,60,39
46,Colombo - Chilaw,80,120,Expressway,2,248,Low,1,Down,2,09:00-11:59,3,Youth,2,276.17,5.13,4308.54,18,45
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,52,Low,1,Up,1,21:00-23:59,7,Adult,3,277.76,6.61,755.96,60,42
42,Hambantota - Matara (via A2),70,90,Normal,1,190,Low,1,Down,2,06:00-08:59,2,Adult,3,284.81,4.65,4285.83,15,63
33,Badulla - Nuwara Eliya,45,60,Expressway,2,143,Medium,2,Up,1,09:00-11:59,3,Adult,3,274.43,4.94,2498.22,18,51
30,Kandy - Nawalapitiya,40,80,Normal,1,94,High,3,Up,1,12:00-14:59,4,Youth,2,274.44,5.62,1952.08,22,51
27,Colombo - Kalutara,40,60,Luxury,4,165,Medium,2,Up,1,12:00-14:59,4,Youth,2,273.92,5.5,1993.59,30,28
70,Anuradhapura - Trincomalee,150,200,Expressway,2,353,High,3,Up,1,21:00-23:59,7,Senior,4,280.13,4.16,10088.58,10,42
32,Hambantota - Tissamaharama,40,70,Luxury,4,82,Low,1,Down,2,12:00-14:59,4,Child,1,285.16,5.7,1999.35,18,29
21,Galle - Matara,35,50,Semi-Luxury,3,140,High,3,Down,2,15:00-17:59,5,Adult,3,276,4.36,2214.76,20,40
25,Colombo - Gampaha,37,70,Luxury,4,174,High,3,Up,1,00:00-05:59,1,Adult,3,283.51,5.43,1932.52,45,26
52,Ratnapura - Colombo,85,130,Expressway,2,316,Medium,2,Down,2,06:00-08:59,2,Adult,3,277.1,4.11,5727.7,18,44
49,Chilaw - Colombo,80,120,Normal,1,251,Low,1,Down,2,06:00-08:59,2,Adult,3,282.81,5.4,4189.42,16,63
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,28,Low,1,Down,2,12:00-14:59,4,Adult,3,285.85,7.24,473.54,100,42
4,Colombo - Wattala,15,40,Semi-Luxury,3,43,Medium,2,Up,1,18:00-20:59,6,Adult,3,269.3,6.32,639.14,70,42
20,Matara - Weligama,30,50,Normal,1,67,High,3,Down,2,18:00-20:59,6,Adult,3,284.95,6.15,1390.61,28,49
65,Galle - Hambantota,130,180,Semi-Luxury,3,515,Low,1,Up,1,12:00-14:59,4,Youth,2,269.77,4.03,8702.7,12,45
58,Vavuniya - Mannar,100,150,Semi-Luxury,3,441,Low,1,Down,2,18:00-20:59,6,Youth,2,290.19,4.05,7163.64,8,49
49,Chilaw - Colombo,80,120,Normal,1,213,High,3,Up,1,09:00-11:59,3,Adult,3,282.18,5.1,4424.05,16,57
16,Colombo - Panadura,27,60,Semi-Luxury,3,103,High,3,Down,2,18:00-20:59,6,Adult,3,285.66,6.32,1219.86,50,42
48,Kurunegala - Kandy,80,110,Normal,1,103,Low,1,Down,2,21:00-23:59,7,Child,1,269.32,4.63,4655.48,18,49
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,29,Medium,2,Down,2,15:00-17:59,5,Adult,3,272.69,6.56,498.89,100,45
32,Hambantota - Tissamaharama,40,70,Expressway,2,68,Low,1,Down,2,06:00-08:59,2,Child,1,274.08,4.96,2208.38,18,49
4,Colombo - Wattala,15,40,Normal,1,29,Medium,2,Up,1,06:00-08:59,2,Adult,3,273.28,6,683.1,70,54
12,Habarana - Sigiriya,23,35,Luxury,4,51,Medium,2,Down,2,06:00-08:59,2,Senior,4,292.31,5.98,1124.72,30,31
84,Anuradhapura - Colombo,220,300,Normal,1,648,Low,1,Up,1,12:00-14:59,4,Adult,3,270.67,3.14,18968.52,8,63
45,Kandy - Hatton,75,140,Semi-Luxury,3,215,High,3,Up,1,18:00-20:59,6,Senior,4,266.17,3.24,6157.06,12,44
13,Ella - Badulla,25,40,Normal,1,58,Medium,2,Down,2,09:00-11:59,3,Youth,2,274.68,6.55,1048.91,20,51
80,Jaffna - Anuradhapura,210,360,Normal,1,380,Medium,2,Up,1,09:00-11:59,3,Senior,4,280.75,3.94,14953.13,8,53
11,Colombo - Homagama,23,55,Normal,1,32,High,3,Down,2,21:00-23:59,7,Senior,4,271.07,5.12,1218.35,40,58
31,Puttalam - Chilaw,40,60,Normal,1,114,Medium,2,Down,2,00:00-05:59,1,Adult,3,273.54,6,1823.71,20,53
72,Badulla - Kandy,160,210,Normal,1,452,High,3,Down,2,15:00-17:59,5,Youth,2,284.99,3.69,12349.65,9,76
2,Galle - Unawatuna,8,25,Normal,1,5,High,3,Down,2,06:00-08:59,2,Youth,2,268.33,7.56,284.01,60,66
6,Colombo - Moratuwa,18,50,Normal,1,19,Low,1,Up,1,15:00-17:59,5,Child,1,287.14,5.67,912.03,60,60
28,Negombo - Colombo,40,90,Expressway,2,143,High,3,Down,2,00:00-05:59,1,Adult,3,275.91,5.39,2047.88,40,42
81,Polonnaruwa - Colombo,210,280,Semi-Luxury,3,1093,Low,1,Up,1,18:00-20:59,6,Adult,3,270.92,4.17,13656.39,10,38
26,Colombo - Negombo,40,90,Normal,1,109,Medium,2,Down,2,21:00-23:59,7,Youth,2,277.88,5.81,1913.06,40,59
78,Colombo - Polonnaruwa,210,280,Normal,1,348,Medium,2,Down,2,12:00-14:59,4,Senior,4,279.24,3.44,17040.55,12,57
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,06:00-08:59,2,Child,1,276.52,8,172.9,150,73
27,Colombo - Kalutara,40,60,Normal,1,97,Low,1,Down,2,00:00-05:59,1,Youth,2,281.34,4.84,2327.2,30,60
2,Galle - Unawatuna,8,25,Normal,1,5,Low,1,Up,1,00:00-05:59,1,Senior,4,267.67,9.48,225.92,60,53
30,Kandy - Nawalapitiya,40,80,Normal,1,109,Medium,2,Down,2,15:00-17:59,5,Adult,3,277.08,5.84,1896.92,22,58
11,Colombo - Homagama,23,55,Expressway,2,66,Low,1,Down,2,18:00-20:59,6,Youth,2,283.98,6.8,960.34,40,45
13,Ella - Badulla,25,40,Normal,1,65,Low,1,Up,1,15:00-17:59,5,Adult,3,271.8,6.12,1110.84,20,58
37,Polonnaruwa - Anuradhapura,60,50,Luxury,4,313,Medium,2,Down,2,15:00-17:59,5,Youth,2,268.29,5.88,2738.57,20,36
71,Kandy - Badulla,160,210,Normal,1,471,Low,1,Up,1,00:00-05:59,1,Youth,2,283.39,4.19,10828.24,10,60
15,Galle - Hikkaduwa,25,60,Normal,1,56,Medium,2,Down,2,00:00-05:59,1,Adult,3,280,6.23,1124.19,30,53
25,Colombo - Gampaha,37,70,Normal,1,96,Low,1,Up,1,06:00-08:59,2,Adult,3,271.45,4.42,2270.75,45,68
52,Ratnapura - Colombo,85,130,Normal,1,120,Medium,2,Up,1,12:00-14:59,4,Senior,4,278.75,3.69,6418.51,18,60
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,173,Low,1,Up,1,21:00-23:59,7,Youth,2,265.9,6.33,2519.31,20,52
79,Anuradhapura - Jaffna,210,360,Expressway,2,730,Medium,2,Up,1,21:00-23:59,7,Adult,3,279.17,3.82,15357.89,6,50
56,Colombo - Kurunegala,100,150,Normal,1,284,Medium,2,Down,2,12:00-14:59,4,Adult,3,266.57,4.02,6632.72,25,52
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,27,Medium,2,Down,2,21:00-23:59,7,Child,1,283.07,6.15,828.2,60,46
16,Colombo - Panadura,27,60,Expressway,2,43,Medium,2,Up,1,00:00-05:59,1,Child,1,265.78,5.81,1234.87,50,45
2,Galle - Unawatuna,8,25,Normal,1,5,Medium,2,Down,2,00:00-05:59,1,Adult,3,272.02,8.34,260.87,60,50
21,Galle - Matara,35,50,Luxury,4,186,High,3,Down,2,12:00-14:59,4,Adult,3,271.17,3.99,2378.02,20,23
26,Colombo - Negombo,40,90,Expressway,2,127,Medium,2,Up,1,21:00-23:59,7,Adult,3,290.48,5.53,2102.59,40,43
5,Colombo - Maharagama,16,45,Normal,1,32,Medium,2,Up,1,00:00-05:59,1,Youth,2,271.57,6.88,631.83,80,50
13,Ella - Badulla,25,40,Normal,1,30,Low,1,Down,2,06:00-08:59,2,Senior,4,282.94,6.25,1132.17,20,61
4,Colombo - Wattala,15,40,Expressway,2,32,Medium,2,Up,1,21:00-23:59,7,Adult,3,271.96,5.75,709.62,70,47
59,Trincomalee - Habarana,110,140,Semi-Luxury,3,264,Medium,2,Up,1,15:00-17:59,5,Child,1,269.89,4.54,6544.92,10,40
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,15:00-17:59,5,Adult,3,269.76,8.58,157.22,150,57
1,Kandy - Peradeniya,5,15,Normal,1,6,High,3,Up,1,06:00-08:59,2,Adult,3,286.43,8.48,168.86,150,66
12,Habarana - Sigiriya,23,35,Normal,1,43,High,3,Up,1,21:00-23:59,7,Adult,3,290.38,5.42,1231.34,30,49
51,Colombo - Ratnapura,85,130,Luxury,4,365,High,3,Up,1,21:00-23:59,7,Adult,3,277.51,3.99,5912.79,20,30
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,7,Low,1,Down,2,21:00-23:59,7,Youth,2,279.28,7.85,177.98,150,43
28,Negombo - Colombo,40,90,Normal,1,93,Low,1,Up,1,18:00-20:59,6,Adult,3,267.87,5.59,1917.14,40,54
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,18:00-20:59,6,Youth,2,275.03,8.41,163.44,150,45
8,Ella - Bandarawela,20,35,Luxury,4,48,Low,1,Down,2,12:00-14:59,4,Senior,4,300.82,6.2,970.29,20,32
13,Ella - Badulla,25,40,Normal,1,57,Medium,2,Down,2,06:00-08:59,2,Youth,2,278.75,6.8,1024.42,20,63
38,Kandy - Dambulla,70,110,Normal,1,119,High,3,Down,2,00:00-05:59,1,Senior,4,277.06,4.78,4057.7,18,59
65,Galle - Hambantota,130,180,Expressway,2,220,Low,1,Up,1,06:00-08:59,2,Child,1,280.02,3.84,9485.26,12,49
34,Hatton - Nuwara Eliya,45,90,Expressway,2,150,Low,1,Down,2,18:00-20:59,6,Adult,3,286.79,5.15,2507.32,16,47
3,Colombo - Dehiwala,12,30,Normal,1,19,Low,1,Up,1,12:00-14:59,4,Adult,3,267.08,6.61,485.22,100,62
20,Matara - Weligama,30,50,Luxury,4,127,High,3,Up,1,00:00-05:59,1,Adult,3,267.62,6.22,1290.77,28,32
48,Kurunegala - Kandy,80,110,Luxury,4,464,Low,1,Down,2,15:00-17:59,5,Youth,2,274.43,4.97,4420.62,18,27
13,Ella - Badulla,25,40,Normal,1,61,Medium,2,Up,1,15:00-17:59,5,Adult,3,276.61,6.13,1128.9,20,46
15,Galle - Hikkaduwa,25,60,Normal,1,52,High,3,Down,2,09:00-11:59,3,Adult,3,283.65,5.65,1254.32,30,54
39,Matara - Hambantota,70,90,Normal,1,199,Low,1,Up,1,09:00-11:59,3,Adult,3,273.37,4.36,4387.92,15,46
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Up,1,15:00-17:59,5,Adult,3,293.11,8.36,175.25,150,61
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Down,2,06:00-08:59,2,Youth,2,275.13,8.69,158.25,150,36
33,Badulla - Nuwara Eliya,45,60,Luxury,4,226,Medium,2,Down,2,21:00-23:59,7,Youth,2,263.87,6.41,1853.65,18,32
13,Ella - Badulla,25,40,Normal,1,41,High,3,Up,1,06:00-08:59,2,Senior,4,269.14,5.77,1166,20,60
33,Badulla - Nuwara Eliya,45,60,Luxury,4,210,Medium,2,Down,2,12:00-14:59,4,Adult,3,265.07,4.98,2395.93,18,28
60,Colombo - Kandy,120,180,Expressway,2,299,Medium,2,Down,2,06:00-08:59,2,Senior,4,262.17,3.27,9624.29,20,58
49,Chilaw - Colombo,80,120,Luxury,4,198,Low,1,Down,2,00:00-05:59,1,Child,1,265.71,5.25,4050.91,16,25
40,Hambantota - Matara,70,90,Normal,1,187,High,3,Up,1,18:00-20:59,6,Youth,2,274.98,4.81,4003.57,15,49
5,Colombo - Maharagama,16,45,Normal,1,23,Medium,2,Up,1,18:00-20:59,6,Youth,2,282,6.66,677.93,80,52
31,Puttalam - Chilaw,40,60,Normal,1,100,Medium,2,Down,2,15:00-17:59,5,Adult,3,268.31,5.6,1915.49,20,68
50,Colombo - Chilaw (fast),80,120,Expressway,2,250,Low,1,Down,2,15:00-17:59,5,Adult,3,271.04,5.66,3830.28,12,42
71,Kandy - Badulla,160,210,Normal,1,273,High,3,Down,2,06:00-08:59,2,Senior,4,269.68,4.04,10677.72,10,74
69,Galle - Colombo,135,210,Semi-Luxury,3,403,Medium,2,Down,2,15:00-17:59,5,Senior,4,281.33,4.92,7716.62,20,48
43,Kandy - Nuwara Eliya,75,120,Luxury,4,384,Medium,2,Up,1,00:00-05:59,1,Youth,2,279.35,3.82,5484.72,14,28
4,Colombo - Wattala,15,40,Semi-Luxury,3,24,High,3,Down,2,15:00-17:59,5,Child,1,275.02,6.14,672.14,70,44
72,Badulla - Kandy,160,210,Normal,1,320,Medium,2,Down,2,12:00-14:59,4,Senior,4,274.55,4.56,9625.67,9,46
41,Dambulla - Anuradhapura,70,100,Normal,1,135,Medium,2,Up,1,18:00-20:59,6,Senior,4,284.35,5.68,3504.62,18,57
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Up,1,18:00-20:59,6,Adult,3,280.3,8.6,162.98,150,28
29,Chilaw - Negombo,40,60,Normal,1,114,Medium,2,Down,2,00:00-05:59,1,Youth,2,292.55,5.51,2124.35,20,63
9,Sigiriya - Dambulla,20,30,Normal,1,47,Medium,2,Up,1,00:00-05:59,1,Adult,3,276.08,6.68,826.28,30,48
30,Kandy - Nawalapitiya,40,80,Luxury,4,193,High,3,Down,2,06:00-08:59,2,Adult,3,282.21,5.16,2188.6,22,32
3,Colombo - Dehiwala,12,30,Luxury,4,34,Low,1,Up,1,12:00-14:59,4,Adult,3,278,6.88,484.91,100,29
25,Colombo - Gampaha,37,70,Expressway,2,109,High,3,Up,1,00:00-05:59,1,Youth,2,267.21,5.16,1915.87,45,48
11,Colombo - Homagama,23,55,Normal,1,43,Medium,2,Down,2,00:00-05:59,1,Adult,3,280.77,7.1,909.91,40,57
35,Colombo - Avissawella,48,110,Normal,1,139,Medium,2,Up,1,09:00-11:59,3,Adult,3,297.03,4.18,3408.77,30,55
50,Colombo - Chilaw (fast),80,120,Normal,1,203,High,3,Down,2,18:00-20:59,6,Youth,2,262.61,5.23,4013.91,12,57
3,Colombo - Dehiwala,12,30,Normal,1,19,Medium,2,Up,1,06:00-08:59,2,Youth,2,283.74,6.96,489.43,100,74
22,Kandy - Matale,35,50,Normal,1,86,High,3,Down,2,18:00-20:59,6,Adult,3,291.59,4.99,2047.07,25,54
4,Colombo - Wattala,15,40,Expressway,2,34,High,3,Up,1,15:00-17:59,5,Adult,3,277.1,7.36,564.58,70,54
8,Ella - Bandarawela,20,35,Luxury,4,79,Low,1,Down,2,06:00-08:59,2,Adult,3,264.76,6.38,829.82,20,36
18,Kurunegala - Melsiripura,30,50,Normal,1,77,Medium,2,Down,2,15:00-17:59,5,Adult,3,271.99,6.16,1325.18,20,74
52,Ratnapura - Colombo,85,130,Semi-Luxury,3,163,Medium,2,Up,1,21:00-23:59,7,Child,1,276.23,3.51,6683.4,18,41
46,Colombo - Chilaw,80,120,Normal,1,231,Medium,2,Down,2,09:00-11:59,3,Adult,3,263.46,4.67,4511.04,18,64
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,15:00-17:59,5,Youth,2,288.84,8.4,171.93,150,64
60,Colombo - Kandy,120,180,Semi-Luxury,3,547,Low,1,Down,2,15:00-17:59,5,Adult,3,271.1,4.14,7855.3,20,60
39,Matara - Hambantota,70,90,Luxury,4,189,High,3,Up,1,18:00-20:59,6,Senior,4,264.92,4.58,4047.69,15,33
12,Habarana - Sigiriya,23,35,Normal,1,55,High,3,Down,2,09:00-11:59,3,Youth,2,274.47,6.66,947.24,30,59
3,Colombo - Dehiwala,12,30,Normal,1,17,Medium,2,Down,2,12:00-14:59,4,Adult,3,276.02,6.27,528.53,100,53
25,Colombo - Gampaha,37,70,Normal,1,102,Medium,2,Down,2,06:00-08:59,2,Youth,2,289.99,5.26,2040.18,45,64
16,Colombo - Panadura,27,60,Expressway,2,51,Medium,2,Down,2,06:00-08:59,2,Senior,4,287.6,5.68,1367.87,50,54
3,Colombo - Dehiwala,12,30,Luxury,4,32,High,3,Down,2,12:00-14:59,4,Youth,2,266.27,5.78,552.82,100,32
19,Tissamaharama - Kataragama,30,45,Semi-Luxury,3,119,High,3,Down,2,12:00-14:59,4,Adult,3,278.98,6.27,1334.18,22,35
12,Habarana - Sigiriya,23,35,Expressway,2,67,Medium,2,Down,2,15:00-17:59,5,Youth,2,274.89,5.74,1100.61,30,46
51,Colombo - Ratnapura,85,130,Normal,1,213,Medium,2,Down,2,18:00-20:59,6,Adult,3,279.07,4.34,5469.46,20,54
5,Colombo - Maharagama,16,45,Semi-Luxury,3,44,High,3,Up,1,12:00-14:59,4,Adult,3,279.81,6.27,713.66,80,40
86,Colombo - Badulla,250,360,Normal,1,768,Medium,2,Up,1,12:00-14:59,4,Adult,3,276.71,3.42,20242.08,9,59
23,Matara - Galle,35,50,Luxury,4,156,Medium,2,Down,2,12:00-14:59,4,Youth,2,286.2,6.72,1490.07,22,24
15,Galle - Hikkaduwa,25,60,Normal,1,61,Medium,2,Up,1,18:00-20:59,6,Youth,2,279.12,5.63,1240.02,30,47
13,Ella - Badulla,25,40,Luxury,4,59,Low,1,Down,2,00:00-05:59,1,Senior,4,277.48,6.58,1054.71,20,32
81,Polonnaruwa - Colombo,210,280,Luxury,4,628,Low,1,Down,2,12:00-14:59,4,Senior,4,263.76,4.31,12852.8,10,33
48,Kurunegala - Kandy,80,110,Semi-Luxury,3,253,Medium,2,Down,2,09:00-11:59,3,Adult,3,274.02,5.34,4105.68,18,46
27,Colombo - Kalutara,40,60,Normal,1,99,Medium,2,Down,2,09:00-11:59,3,Youth,2,275.41,5.41,2037.83,30,53
61,Trincomalee - Batticaloa,120,150,Luxury,4,310,Medium,2,Down,2,00:00-05:59,1,Child,1,269.68,4.51,7176.69,14,27
56,Colombo - Kurunegala,100,150,Normal,1,127,Low,1,Down,2,15:00-17:59,5,Child,1,276.78,4.5,6145.11,25,57
36,Matara - Deniyaya,55,100,Normal,1,138,Medium,2,Down,2,18:00-20:59,6,Adult,3,275.91,5.4,2812.16,12,51
16,Colombo - Panadura,27,60,Normal,1,64,Medium,2,Up,1,06:00-08:59,2,Adult,3,274.74,5.33,1390.71,50,66
52,Ratnapura - Colombo,85,130,Normal,1,219,Medium,2,Down,2,18:00-20:59,6,Adult,3,275.99,4.04,5808.58,18,64
2,Galle - Unawatuna,8,25,Semi-Luxury,3,5,Medium,2,Down,2,15:00-17:59,5,Child,1,274.62,8.58,255.96,60,48
71,Kandy - Badulla,160,210,Normal,1,276,Medium,2,Down,2,09:00-11:59,3,Senior,4,277.74,4.14,10737.9,10,55
8,Ella - Bandarawela,20,35,Normal,1,43,Low,1,Up,1,09:00-11:59,3,Youth,2,276.86,6.39,866.15,20,55
69,Galle - Colombo,135,210,Normal,1,404,Low,1,Down,2,06:00-08:59,2,Adult,3,288.68,4.05,9617.04,20,62
71,Kandy - Badulla,160,210,Normal,1,587,High,3,Up,1,15:00-17:59,5,Adult,3,272.02,3.74,11636.8,10,55
6,Colombo - Moratuwa,18,50,Expressway,2,29,High,3,Down,2,15:00-17:59,5,Senior,4,275.83,5.24,947.01,60,60
52,Ratnapura - Colombo,85,130,Normal,1,232,High,3,Up,1,21:00-23:59,7,Youth,2,263.91,4.41,5082.16,18,45
63,Batticaloa - Trincomalee,120,150,Semi-Luxury,3,549,Medium,2,Up,1,06:00-08:59,2,Youth,2,285.25,5,6847.14,14,48
36,Matara - Deniyaya,55,100,Semi-Luxury,3,213,Medium,2,Up,1,15:00-17:59,5,Adult,3,278.71,4.94,3099.94,12,38
79,Anuradhapura - Jaffna,210,360,Semi-Luxury,3,459,Medium,2,Up,1,09:00-11:59,3,Child,1,279.29,3.45,16986.53,6,41
3,Colombo - Dehiwala,12,30,Normal,1,16,Low,1,Down,2,18:00-20:59,6,Adult,3,251.49,7.02,429.91,100,54
8,Ella - Bandarawela,20,35,Normal,1,42,Medium,2,Down,2,18:00-20:59,6,Adult,3,280.37,5.56,1008.55,20,54
25,Colombo - Gampaha,37,70,Normal,1,94,Low,1,Up,1,21:00-23:59,7,Youth,2,274.37,5.96,1703.29,45,50
82,Colombo - Anuradhapura,220,300,Normal,1,622,Medium,2,Down,2,15:00-17:59,5,Adult,3,276.54,3.45,17656.41,10,72
86,Colombo - Badulla,250,360,Semi-Luxury,3,790,Low,1,Up,1,06:00-08:59,2,Senior,4,276.54,3.74,18477.36,9,52
76,Colombo - Chilaw (via Puttalam),180,240,Luxury,4,484,Low,1,Up,1,15:00-17:59,5,Child,1,277.03,4.72,10573.48,8,38
